,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1_correct,score1_attempts,score2_correct,score2_attempts,score3_correct,score3_attempts,score4_correct,score4_attempts,next1,next2,next3,next4
526,f,p,audit,1970-1985,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6,4,4,6
527,m,m,audit,1985-1990,1.0,1.0,1.0,0.9,0.9375,1.0,0.875,1.0,0.9,1.0,1.0,0.5416666666666666,0.6666666666666666,1.0,1.0,0.5,0.7142857142857143,0.8,0.8,0.6666666666666666,5.0,6.0,3.0,3.0,3.0,3.0,5.0,7.0,6,4,4,6
528,None,None,audit,Null,0.9166666666666666,1.0,1.0,0.9,0.9375,1.0,1.0,1.0,1.0,0.625,0.9166666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.8,4.0,6.0,1.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
529,m,hs,audit,>1995,0.9166666666666666,1.0,1.0,0.8,1.0,1.0,0.875,0.6666666666666666,0.9,0.9,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,7.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
530,m,hs,audit,1985-1990,0.9166666666666666,0.9,1.0,0.9,1.0,1.0,0.5,1.0,0.8,1.0,1.0,0.875,0.3333333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
531,m,m,audit,1985-1990,0.9166666666666666,0.6,0.9,0.9,0.875,0.6666666666666666,0.5,0.8333333333333334,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.6,0.8333333333333334,0.35,5.0,7.0,3.0,4.0,3.0,3.0,4.0,8.0,6,4,4,6
532,f,hs,verified,>1995,0.3333333333333333,0.4,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.6,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.38461538461538464,0.2,3.0,8.0,0.0,7.0,0.0,7.0,0.0,13.0,6,4,4,6
533,None,m,audit,Null,0.47222222222222215,0.6,0.64,0.4,1.0,1.0,1.0,0.6666666666666666,0.8666666666666668,0.6,1.0,0.75,1.0,1.0,0.5,0.125,0.5714285714285714,1.0,1.0,0.4444444444444444,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
534,None,m,audit,Null,0.47222222222222215,0.6,0.64,0.4,1.0,1.0,1.0,0.6666666666666666,0.8666666666666668,0.6,1.0,0.75,1.0,1.0,0.5,0.125,0.5714285714285714,1.0,1.0,0.4444444444444444,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
535,m,hs,verified,>1995,1.0,0.7,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,1.0,0.9,0.9166666666666666,0.9166666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7142857142857143,0.6,0.7142857142857143,1.0,4.666666666666667,5.0,3.0,3.0,3.0,4.0,5.0,5.0,6,4,4,6
536,m,p,audit,1970-1985,1.0,1.0,0.9,0.8,1.0,1.0,0.75,0.8333333333333334,0.9,0.9,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,5.0,5.0,3.0,5.0,3.0,3.0,5.0,6.0,6,4,4,6
537,f,b,verified,1970-1985,0.9166666666666666,0.6,1.0,0.8666666666666668,0.9375,0.6666666666666666,0.75,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.5714285714285714,1.0,4.0,5.0,2.0,6.0,3.0,3.0,5.0,7.0,6,4,4,6
538,f,None,audit,Null,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.7333333333333334,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,0.7142857142857143,1.0,1.0,0.8,5.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
539,f,None,audit,Null,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.7333333333333334,0.6666666666666667,0.3333333333333333,0.0,1.0,1.0,0.3333333333333333,0.0,0.7142857142857143,1.0,1.0,0.8,5.0,5.0,1.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
540,m,b,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
541,m,m,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
542,m,m,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
543,f,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,0.8,5.0,8.0,3.0,3.0,3.0,4.0,5.0,5.0,6,4,4,6
544,f,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,0.8,5.0,8.0,3.0,3.0,3.0,4.0,5.0,5.0,6,4,4,6
545,f,m,audit,1970-1985,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8,1.0,0.8,5.0,7.0,3.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
546,m,m,verified,1970-1985,1.0,0.9,0.7,0.5,1.0,1.0,0.75,1.0,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5,0.09375,5.0,7.0,1.0,7.0,3.0,4.0,4.0,9.0,6,4,4,6
547,f,m,audit,1970-1985,0.8333333333333334,1.0,1.0,0.8,0.9375,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
548,f,m,verified,1970-1985,0.8333333333333334,1.0,1.0,0.8,0.9375,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
549,m,m,verified,1970-1985,1.0,1.0,1.0,0.8666666666666668,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,5.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
550,m,None,audit,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,1.0,0.5714285714285714,1.0,5.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
551,m,None,audit,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.5,0.7142857142857143,1.0,0.5714285714285714,1.0,5.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
552,m,b,audit,<=1970,0.9166666666666666,0.7,0.8,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,0.5,1.0,1.0,1.0,0.8333333333333334,0.6,0.5714285714285714,0.5714285714285714,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
553,f,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
554,m,b,verified,1970-1985,1.0,1.0,0.8666666666666668,0.9,0.9375,1.0,0.625,1.0,1.0,0.625,0.8888888888888888,0.75,1.0,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,1.0,7.0,2.0,13.0,6,4,4,6
555,m,m,audit,<=1970,0.9166666666666666,1.0,1.0,0.9,0.9375,0.6666666666666666,0.875,0.8333333333333334,1.0,0.7666666666666666,0.75,0.29166666666666663,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,5.0,5.0,2.0,5.0,3.0,3.0,5.0,6.0,6,4,4,6
556,m,m,audit,<=1970,0.9166666666666666,1.0,1.0,0.9,0.9375,0.6666666666666666,0.875,0.8333333333333334,1.0,0.7666666666666666,0.75,0.29166666666666663,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,5.0,5.0,2.0,5.0,3.0,3.0,5.0,6.0,6,4,4,6
557,None,None,verified,Null,1.0,0.8,0.8,0.7,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7083333333333333,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,4.0,7.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
558,m,m,verified,1970-1985,1.0,0.9,0.8,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,7.0,2.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
559,m,m,audit,1970-1985,1.0,0.9,0.8,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,0.8333333333333333,0.5,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,7.0,2.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
560,None,None,verified,Null,0.5555555555555555,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.8125,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.625,0.6666666666666666,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
561,None,None,verified,Null,0.8055555555555557,0.7,0.9,0.9,1.0,0.8333333333333334,0.75,0.0,1.0,0.9,0.75,1.0,1.0,1.0,0.5,0.5,1.0,0.8,0.4444444444444444,0.5,3.0,8.0,3.0,3.0,3.0,4.0,5.0,6.0,6,4,4,6
562,m,m,audit,<=1970,1.0,1.0,0.9,0.9,1.0,1.0,0.75,1.0,0.8,0.9,0.9166666666666666,0.625,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
563,m,m,verified,<=1970,1.0,1.0,1.0,0.9,1.0,0.8333333333333334,1.0,1.0,0.7333333333333334,0.9,1.0,0.8333333333333334,1.0,0.6,1.0,0.4,1.0,1.0,0.8,1.0,5.0,7.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
564,m,m,verified,Null,0.9166666666666666,0.8,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.9,1.0,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,0.8,0.20833333333333331,5.0,6.0,3.0,4.0,3.0,3.0,4.0,10.0,6,4,4,6
565,m,b,audit,1985-1990,0.8333333333333334,0.9,0.7333333333333333,0.8,0.9375,0.6666666666666666,0.5,1.0,0.8,0.4333333333333333,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.16666666666666666,1.0,1.0,0.25,0.8,5.0,5.0,2.0,4.0,3.0,3.0,3.0,11.0,6,4,4,6
566,f,m,audit,1985-1990,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,4.0,6.0,3.0,4.0,3.0,3.0,5.0,6.0,6,4,4,6
567,None,None,verified,Null,1.0,1.0,0.6666666666666666,0.9,1.0,1.0,0.75,1.0,0.8,0.9,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,2.0,8.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
568,None,None,audit,Null,1.0,1.0,0.8,0.8,1.0,0.6666666666666666,0.75,1.0,0.5,0.6,0.8611111111111112,0.7083333333333333,1.0,0.6666666666666666,0.6666666666666666,0.2857142857142857,0.8333333333333334,0.8,1.0,0.6666666666666666,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
569,f,m,verified,1985-1990,0.9166666666666666,0.9,0.85,0.8,1.0,0.8333333333333334,1.0,1.0,1.0,0.6,1.0,0.6875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,5.0,5.0,3.0,3.0,3.0,4.0,5.0,6.0,6,4,4,6
570,f,m,audit,1985-1990,0.9166666666666666,0.4,0.6666666666666667,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,2.0,5.0,3.0,5.0,0.0,13.0,6,4,4,6
571,None,None,verified,Null,0.5,0.6,0.6666666666666667,0.5,0.47916666666666663,0.8333333333333334,0.5,0.6666666666666666,0.3,0.6,0.5833333333333334,0.5416666666666666,0.2857142857142857,0.5,0.2222222222222222,0.25,0.4166666666666667,0.4444444444444444,0.3636363636363637,0.3333333333333333,5.0,8.0,3.0,5.0,3.0,4.0,5.0,11.0,6,4,4,6
572,None,None,verified,Null,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,0.875,1.0,1.0,0.7,0.9166666666666666,0.8333333333333333,1.0,0.2,1.0,1.0,0.7142857142857143,1.0,0.8,1.0,5.0,6.0,3.0,3.0,3.0,4.0,5.0,6.0,6,4,4,6
573,None,None,audit,Null,1.0,0.9,0.8,0.6666666666666666,1.0,0.5833333333333334,0.75,1.0,1.0,0.4,0.5,0.41666666666666663,1.0,0.6,1.0,0.5,1.0,1.0,0.6666666666666666,0.5714285714285714,5.0,5.0,3.0,5.0,3.0,3.0,3.0,5.0,6,4,4,6
574,None,None,audit,Null,0.9166666666666666,1.0,0.9,0.8666666666666668,0.9375,1.0,0.875,1.0,0.9,0.8,1.0,0.875,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.7142857142857143,0.3,5.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
575,None,None,audit,Null,0.9166666666666666,1.0,0.9,0.8666666666666668,0.9375,1.0,0.875,1.0,0.9,0.8,1.0,0.875,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.7142857142857143,0.3,5.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
576,m,b,audit,1985-1990,0.3333333333333333,0.5666666666666667,0.3733333333333333,0.4333333333333333,0.3333333333333333,0.5,0.5,0.6666666666666666,0.3666666666666666,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4545454545454545,0.4444444444444444,0.38461538461538464,0.2,5.0,8.0,3.0,7.0,3.0,7.0,5.0,13.0,6,4,4,6
577,m,a,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.8,0.8,1.0,5.0,6.0,3.0,4.0,3.0,3.0,4.0,10.0,6,4,4,6
578,m,m,audit,1970-1985,1.0,1.0,1.0,0.7,0.9375,1.0,0.875,1.0,0.6333333333333334,0.4666666666666667,1.0,0.375,0.25,1.0,1.0,0.5,0.8333333333333334,0.8,0.6666666666666666,0.2222222222222222,5.0,7.0,3.0,3.0,3.0,3.0,2.0,11.0,6,4,4,6
579,m,m,verified,<=1970,1.0,1.0,1.0,0.7,1.0,0.8333333333333334,0.875,0.6666666666666666,0.6,0.825,0.7555555555555555,0.7083333333333333,1.0,0.6,1.0,0.16666666666666666,1.0,1.0,0.375,0.14285714285714285,5.0,6.0,2.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
580,m,m,audit,1970-1985,1.0,1.0,0.9,0.9,1.0,0.6666666666666666,0.875,0.8333333333333334,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
581,None,None,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7916666666666666,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
582,m,b,verified,<=1970,0.3333333333333333,0.5666666666666667,0.3733333333333333,0.3333333333333333,1.0,1.0,0.875,0.6666666666666666,0.9,0.7666666666666666,0.6666666666666666,0.625,0.2857142857142857,0.6,0.2222222222222222,0.14285714285714285,0.4166666666666667,0.4444444444444444,0.3636363636363637,0.2,5.0,8.0,2.0,5.0,3.0,6.0,5.0,13.0,6,4,4,6
583,None,None,audit,Null,0.3333333333333333,0.36666666666666664,0.5333333333333334,0.36666666666666664,0.3333333333333333,0.5,0.375,0.8333333333333334,0.06666666666666667,0.36666666666666664,0.4083333333333334,0.3833333333333333,0.3333333333333333,0.6,0.25,0.1111111111111111,0.5,0.5714285714285714,0.3333333333333333,0.13333333333333333,5.0,6.0,2.0,5.0,3.0,3.0,3.0,9.0,6,4,4,6
584,f,m,audit,1970-1985,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,1.0,0.7,1.0,1.0,0.625,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,0.8333333333333334,0.8,5.0,5.0,2.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
585,None,None,audit,Null,1.0,1.0,0.9,0.9,1.0,1.0,0.875,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
586,None,None,audit,Null,1.0,0.8,1.0,0.7,0.9375,1.0,1.0,1.0,1.0,0.7,1.0,0.9166666666666666,0.6666666666666666,1.0,1.0,1.0,0.5714285714285714,1.0,0.8,0.5,3.0,8.0,3.0,5.0,3.0,4.0,5.0,7.0,6,4,4,6
587,m,b,audit,1970-1985,1.0,0.8,0.7333333333333333,0.8,1.0,1.0,0.625,1.0,0.9,0.7,0.6666666666666666,0.125,1.0,1.0,1.0,1.0,1.0,0.6,0.375,0.6666666666666666,3.666666666666667,8.0,1.0,5.0,3.0,4.0,2.0,11.0,6,4,4,6
588,m,b,audit,1970-1985,1.0,0.8,0.7333333333333333,0.8,1.0,1.0,0.625,1.0,0.9,0.7,0.6666666666666666,0.125,1.0,1.0,1.0,1.0,1.0,0.6,0.375,0.6666666666666666,3.666666666666667,8.0,1.0,5.0,3.0,4.0,2.0,11.0,6,4,4,6
589,None,b,audit,Null,0.8333333333333334,1.0,0.8666666666666668,0.9,0.9375,1.0,0.875,0.8333333333333334,0.8,0.7,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,4.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
590,None,b,audit,Null,0.8333333333333334,1.0,0.8666666666666668,0.9,0.9375,1.0,0.875,0.8333333333333334,0.8,0.7,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,4.0,6.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
591,f,m,audit,1985-1990,0.9166666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,5.0,6.0,3.0,4.0,3.0,3.0,5.0,6.0,6,4,4,6
592,None,None,verified,Null,1.0,1.0,0.8,1.0,0.9375,0.8333333333333334,0.875,0.8333333333333334,1.0,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,4.0,6.0,2.0,3.0,3.0,3.0,4.0,5.0,6,4,4,6
593,m,b,verified,1970-1985,1.0,0.7,0.6666666666666667,0.8666666666666668,0.9375,1.0,0.75,1.0,0.6333333333333334,1.0,1.0,0.7083333333333333,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.6666666666666666,0.5714285714285714,3.0,6.0,2.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
594,None,None,verified,Null,1.0,0.7,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.8,0.9166666666666666,0.8,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,7.0,2.0,5.0,3.0,5.0,5.0,5.0,6,4,4,6
595,m,b,audit,1970-1985,1.0,1.0,0.4333333333333333,0.6666666666666666,0.9375,0.6666666666666666,1.0,1.0,0.8,0.5,1.0,0.20833333333333331,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
596,m,b,audit,1970-1985,1.0,1.0,0.4333333333333333,0.6666666666666666,0.9375,0.6666666666666666,1.0,1.0,0.8,0.5,1.0,0.20833333333333331,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
597,m,b,audit,1970-1985,1.0,1.0,0.4333333333333333,0.6666666666666666,0.9375,0.6666666666666666,1.0,1.0,0.8,0.5,1.0,0.20833333333333331,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
598,m,b,audit,1970-1985,1.0,1.0,0.4333333333333333,0.6666666666666666,0.9375,0.6666666666666666,1.0,1.0,0.8,0.5,1.0,0.20833333333333331,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,5.0,5.0,3.0,5.0,3.0,3.0,5.0,5.0,6,4,4,6
599,m,m,audit,1970-1985,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,0.6,0.7142857142857143,0.4444444444444444,5.0,5.0,3.0,4.0,3.0,3.0,4.0,9.0,6,4,4,6
600,m,b,audit,1990-1995,0.8888888888888888,0.9,0.9,0.7,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.8,1.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,7.0,6,4,4,6
601,m,b,audit,1990-1995,0.8888888888888888,0.9,0.9,0.7,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,1.0,0.5555555555555556,1.0,0.8,1.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,7.0,6,4,4,6
602,f,m,audit,Null,1.0,1.0,0.8666666666666668,0.7,1.0,0.6666666666666666,1.0,1.0,0.8666666666666668,0.8,1.0,0.8333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,4.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,6,4,4,6
603,m,m,verified,Null,1.0,0.9,0.8,1.0,1.0,1.0,1.0,1.0,0.8666666666666668,0.6,1.0,0.875,0.6666666666666666,1.0,0.6666666666666666,0.4,0.625,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
604,m,m,audit,Null,1.0,0.9,0.8,1.0,1.0,1.0,1.0,1.0,0.8666666666666668,0.6,1.0,0.875,0.6666666666666666,1.0,0.6666666666666666,0.4,0.625,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,3.0,3.0,5.0,6.0,6,4,4,6
605,None,None,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.6,0.25,0.375,4.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
606,None,None,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,0.6,0.25,0.375,4.0,6.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
607,m,b,audit,1985-1990,0.5555555555555556,0.6666666666666666,0.8,0.7,0.9375,0.8333333333333334,1.0,0.6666666666666666,0.9,0.7,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,0.4166666666666667,0.5,0.5,0.3636363636363637,5.0,7.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
608,m,b,audit,1985-1990,0.5555555555555556,0.6666666666666666,0.8,0.7,0.9375,0.8333333333333334,1.0,0.6666666666666666,0.9,0.7,0.9166666666666666,0.875,1.0,1.0,1.0,1.0,0.4166666666666667,0.5,0.5,0.3636363636363637,5.0,7.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
609,m,m,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.8,0.35,5.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,6,4,4,6
610,None,None,audit,1985-1990,0.638888888888889,0.8666666666666666,1.0,1.0,0.9375,1.0,0.75,0.8333333333333334,0.6333333333333334,1.0,0.8333333333333334,0.4666666666666666,1.0,0.6,0.4,0.1111111111111111,0.6666666666666666,1.0,0.5714285714285714,0.5,5.0,5.0,3.0,4.0,0.0,7.0,0.0,13.0,6,4,4,6
611,m,m,audit,1970-1985,1.0,0.7,0.6333333333333333,0.7666666666666666,1.0,0.8333333333333334,0.75,0.8333333333333334,0.7,0.525,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,7.0,2.0,13.0,6,4,4,6
612,m,m,audit,1970-1985,1.0,0.7,0.6333333333333333,0.7666666666666666,1.0,0.8333333333333334,0.75,0.8333333333333334,0.7,0.525,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,7.0,2.0,13.0,6,4,4,6
613,f,m,verified,1985-1990,0.3333333333333333,0.5666666666666667,0.8400000000000001,0.9,1.0,1.0,0.75,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,4.0,5.0,3.0,4.0,3.0,3.0,5.0,6.0,6,4,4,6
