,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,cc1,cc2,cc3,cc4,rts1,rts2,rts3,rts4,score1_correct,score1_attempts,score2_correct,score2_attempts,score3_correct,score3_attempts,score4_correct,score4_attempts,next1,next2,next3,next4
1415,m,m,verified,1970-1985,0.9166666666666666,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,0.42857142857142855,0.375,0.6666666666666666,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1416,m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1417,f,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1418,f,p,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1419,m,m,audit,1990-1995,1.0,0.9,0.6666666666666666,0.9,0.875,0.8333333333333334,0.875,0.8333333333333334,0.8,1.0,0.8055555555555555,0.6333333333333334,0.6666666666666666,1.0,0.5,0.5,1.0,1.0,0.8,1.0,5.0,8.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1420,None,None,audit,Null,0.9166666666666666,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1421,m,b,audit,1970-1985,1.0,1.0,0.7,0.6666666666666666,1.0,0.5,1.0,1.0,0.7,0.7,1.0,1.0,0.6666666666666666,1.0,1.0,0.6666666666666666,0.7142857142857143,0.8,0.75,0.8,5.0,5.0,3.0,4.0,4.0,6.0,0.0,0.0,6,4,5,1
1422,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.6666666666666666,1.0,0.6,0.5714285714285714,0.6,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1423,m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2,0.2,0.5714285714285714,0.8,1.0,0.3333333333333333,4.0,5.0,0.0,7.0,2.0,10.0,0.0,0.0,6,4,5,1
1424,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.38461538461538464,0.2,5.0,8.0,3.0,7.0,4.0,10.0,0.0,0.0,6,4,5,1
1425,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.7142857142857143,1.0,0.6666666666666666,0.5714285714285714,4.0,5.0,2.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1426,None,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,0.4375,2.0,6.0,2.0,3.0,0.0,10.0,0.0,0.0,6,4,5,1
1427,f,m,verified,1970-1985,0.75,1.0,0.8666666666666668,0.7666666666666666,1.0,1.0,0.75,1.0,0.9,0.9,0.9166666666666666,0.875,1.0,1.0,0.6666666666666666,1.0,0.8333333333333334,1.0,0.8333333333333334,0.6666666666666666,5.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1428,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1429,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.0,0.6,0.8,0.6666666666666666,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1430,m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,1.0,1.0,0.8333333333333334,0.8,1.0,0.6666666666666666,5.0,5.0,3.0,3.0,4.0,8.0,0.0,0.0,6,4,5,1
1431,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.375,1.0,5.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1432,None,None,audit,Null,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.39999999999999997,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.38461538461538464,0.2,5.0,8.0,3.0,7.0,4.0,10.0,0.0,0.0,6,4,5,1
1433,m,m,audit,1970-1985,1.0,0.8,0.2,0.0,1.0,1.0,0.875,0.8333333333333334,0.7,0.8,1.0,0.625,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,1.0,5.0,5.0,3.0,3.0,3.0,8.0,0.0,0.0,6,4,5,1
1434,m,hs,audit,>1995,1.0,0.9,0.7666666666666667,0.9,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5083333333333333,1.0,1.0,0.6666666666666666,1.0,0.5714285714285714,0.8,0.6666666666666666,0.6666666666666666,5.0,5.0,3.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1435,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6,1.0,0.16666666666666666,1.0,1.0,0.8,1.0,4.0,6.0,2.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1436,m,m,audit,<=1970,1.0,1.0,1.0,0.9,0.9375,0.8333333333333334,0.875,1.0,0.9,0.9,0.9166666666666666,1.0,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,5.0,5.0,3.0,5.0,4.0,8.0,0.0,0.0,6,4,5,1
1437,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.5714285714285714,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1438,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.7142857142857143,0.5,5.0,5.0,3.0,4.0,4.0,6.0,0.0,0.0,6,4,5,1
1439,m,b,verified,1985-1990,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1440,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,0.8,5.0,6.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1441,m,hs,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.2,0.0,1.0,1.0,1.0,1.0,4.0,6.0,0.0,7.0,3.0,8.0,0.0,0.0,6,4,5,1
1442,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.16666666666666666,4.0,5.0,1.0,7.0,4.0,4.0,0.0,0.0,6,4,5,1
1443,m,m,audit,1985-1990,0.9166666666666666,1.0,1.0,0.9,1.0,0.8333333333333334,0.875,1.0,0.9,0.9,0.8333333333333334,0.875,0.3333333333333333,1.0,1.0,1.0,0.8333333333333334,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1444,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.4,0.2857142857142857,0.7142857142857143,1.0,0.5714285714285714,1.0,2.0,8.0,2.0,5.0,3.0,8.0,0.0,0.0,6,4,5,1
1445,m,hs,verified,1990-1995,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7142857142857143,1.0,0.8333333333333334,1.0,4.0,6.0,2.0,5.0,4.0,5.0,0.0,0.0,6,4,5,1
1446,m,b,verified,1985-1990,0.8055555555555557,0.8,1.0,0.9,1.0,1.0,0.25,0.6666666666666666,1.0,0.8,0.7777777777777778,0.7083333333333334,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1447,m,p,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.6666666666666666,0.2,0.375,0.2,0.5,0.6,5.0,5.0,1.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1448,None,None,audit,Null,1.0,0.9,0.7,0.7666666666666667,0.9375,0.8333333333333334,1.0,1.0,0.7666666666666667,0.9,1.0,0.875,1.0,1.0,0.6666666666666666,1.0,0.7142857142857143,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1449,m,m,verified,1990-1995,1.0,0.8,0.9,1.0,1.0,1.0,0.875,1.0,0.8,0.5666666666666667,1.0,0.5833333333333333,1.0,0.6666666666666666,0.6666666666666666,0.5,0.625,1.0,0.8333333333333334,0.8,5.0,7.0,3.0,6.0,4.0,4.0,0.0,0.0,6,4,5,1
1450,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,6.0,2.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1451,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5714285714285714,5.0,5.0,3.0,3.0,4.0,5.0,0.0,0.0,6,4,5,1
1452,f,hs,audit,>1995,0.9166666666666666,0.6,0.8,0.6,0.75,0.3333333333333333,0.0,0.0,0.7,0.5666666666666667,1.0,0.4583333333333333,0.3333333333333333,1.0,0.16666666666666666,1.0,1.0,0.6,0.42857142857142855,1.0,5.0,6.0,3.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1453,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,0.0,7.0,0.0,10.0,0.0,0.0,6,4,5,1
1454,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.4,0.8333333333333334,0.8,0.5,0.0,1.0,8.0,0.0,7.0,0.0,10.0,0.0,0.0,6,4,5,1
1455,None,None,verified,Null,1.0,1.0,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,0.9,0.9,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,5.0,0.0,0.0,6,4,5,1
1456,m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.4,0.3333333333333333,0.8333333333333334,1.0,1.0,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1457,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.375,0.16666666666666666,0.5714285714285714,0.5,0.5,0.08333333333333333,3.0,6.0,2.0,3.0,0.0,10.0,0.0,0.0,6,4,5,1
1458,f,m,verified,1985-1990,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.3333333333333333,0.39999999999999997,0.5166666666666666,0.2333333333333333,0.43333333333333335,0.2857142857142857,0.6,0.2222222222222222,0.2222222222222222,0.4166666666666667,0.4444444444444444,0.38461538461538464,0.2,5.0,8.0,3.0,7.0,4.0,10.0,0.0,0.0,6,4,5,1
1459,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,1.0,1.0,1.0,0.8,0.8333333333333334,1.0,5.0,6.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1460,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,1.0,0.8333333333333334,1.0,0.8,1.0,4.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1461,f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,3.6666666666666665,8.0,0.0,7.0,0.0,10.0,0.0,0.0,6,4,5,1
1462,f,b,verified,1970-1985,1.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.6666666666666666,0.5,0.8333333333333334,1.0,0.8333333333333334,0.5,5.0,5.0,3.0,3.0,4.0,8.0,0.0,0.0,6,4,5,1
1463,f,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,4.666666666666667,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1464,m,hs,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,1.0,0.16666666666666666,0.5714285714285714,1.0,0.6666666666666666,0.8,4.0,8.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1465,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1466,None,m,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.7142857142857143,1.0,0.8,0.6666666666666666,4.0,6.0,2.0,6.0,4.0,4.0,0.0,0.0,6,4,5,1
1467,m,m,verified,1970-1985,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,0.7142857142857143,0.6666666666666666,5.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1468,m,b,verified,1990-1995,1.0,1.0,0.9,0.9,1.0,0.8333333333333334,0.875,0.8333333333333334,0.9,0.9,1.0,0.875,1.0,0.6,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,5.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1469,None,None,audit,Null,0.9166666666666666,0.5,0.9,0.6666666666666666,1.0,0.8333333333333334,0.75,1.0,0.8,0.4,0.0,0.0,0.5,0.6666666666666666,1.0,0.16666666666666666,1.0,0.8,0.5,0.3333333333333333,4.0,5.0,2.0,5.0,4.0,8.0,0.0,0.0,6,4,5,1
1470,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.16666666666666666,1.0,1.0,1.0,1.0,5.0,6.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1471,None,None,audit,Null,1.0,1.0,0.8333333333333333,0.8,1.0,1.0,1.0,1.0,1.0,0.7,1.0,0.75,1.0,1.0,1.0,0.6666666666666666,0.7142857142857143,1.0,1.0,0.8,5.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1472,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1473,m,m,audit,<=1970,1.0,0.8,0.8,0.6,1.0,0.8333333333333334,1.0,0.8333333333333334,0.9,1.0,1.0,0.75,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,0.8333333333333334,0.5714285714285714,3.6666666666666665,8.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1474,m,b,verified,1985-1990,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8333333333333334,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1475,m,p,audit,<=1970,1.0,0.9,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,1.0,0.9,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1476,m,m,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,3.0,8.0,0.0,0.0,6,4,5,1
1477,m,m,verified,1970-1985,1.0,0.8,0.6,0.8,1.0,1.0,0.75,0.6666666666666666,0.7,0.7,0.0,0.0,1.0,1.0,0.5,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,3.0,8.0,2.0,7.0,4.0,4.0,0.0,0.0,6,4,5,1
1478,m,m,audit,1985-1990,1.0,0.9,0.9,0.8,0.875,1.0,0.875,1.0,0.8,0.7,0.9166666666666666,0.6875,0.3333333333333333,0.6,1.0,0.6666666666666666,0.7142857142857143,1.0,0.8,0.8,5.0,7.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1479,m,p,audit,<=1970,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,0.875,0.6666666666666666,1.0,1.0,0.5,1.0,1.0,1.0,0.8,5.0,7.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1480,m,m,audit,<=1970,0.9166666666666666,0.9,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1481,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1482,m,m,audit,1970-1985,0.888888888888889,0.6,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1483,m,m,audit,Null,1.0,0.9,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.8,0.0,0.0,5.0,7.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1484,m,p,audit,1970-1985,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,0.8333333333333334,1.0,0.9,1.0,0.7083333333333333,1.0,0.2,1.0,0.16666666666666666,1.0,1.0,0.8,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1485,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.8,5.0,5.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1486,f,p,audit,<=1970,1.0,0.9,1.0,1.0,0.9166666666666667,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,1.0,0.6,0.6666666666666666,0.5,1.0,1.0,0.8333333333333334,0.5714285714285714,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1487,f,p,audit,1970-1985,1.0,0.9,1.0,0.9,1.0,1.0,0.875,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,3.0,4.0,4.0,6.0,0.0,0.0,6,4,5,1
1488,m,hs,verified,1990-1995,0.9166666666666666,1.0,0.8,0.8,1.0,1.0,0.625,1.0,0.8666666666666668,0.7,0.9166666666666666,0.875,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1489,m,b,audit,1985-1990,1.0,0.8,1.0,0.8666666666666668,1.0,0.5,0.75,1.0,0.8,1.0,0.8333333333333334,0.8333333333333333,1.0,1.0,1.0,0.16666666666666666,0.7142857142857143,1.0,0.8333333333333334,0.6666666666666666,5.0,6.0,3.0,3.0,3.0,4.0,0.0,0.0,6,4,5,1
1490,m,m,verified,1990-1995,0.5,0.7,1.0,1.0,1.0,1.0,0.875,1.0,0.8,0.8,1.0,0.6458333333333333,0.6666666666666666,0.6666666666666666,1.0,0.16666666666666666,1.0,0.8,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1491,m,m,verified,1970-1985,1.0,0.9,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,0.8,0.8,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1492,f,b,audit,Null,0.9166666666666666,0.6,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1493,m,b,audit,1985-1990,1.0,0.9,0.9,0.6,1.0,1.0,0.875,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,0.16666666666666666,0.7142857142857143,0.6666666666666666,0.625,1.0,5.0,5.0,3.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1494,m,jhs,audit,1990-1995,1.0,0.9,0.9,0.6666666666666666,1.0,1.0,0.875,1.0,1.0,0.8,0.9166666666666666,0.75,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1495,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,0.8,3.0,6.0,2.0,5.0,4.0,6.0,0.0,0.0,6,4,5,1
1496,m,p,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,5.0,7.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1497,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,1.0,1.0,0.8333333333333334,1.0,5.0,5.0,2.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1498,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1499,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,0.8,5.0,5.0,2.0,4.0,4.0,4.0,0.0,0.0,6,4,5,1
1500,m,p,audit,1970-1985,1.0,0.7,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.6666666666666666,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1501,None,None,audit,Null,1.0,0.9,0.9,0.7666666666666666,1.0,1.0,1.0,1.0,1.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,1.0,1.0,5.0,7.0,3.0,3.0,4.0,6.0,0.0,0.0,6,4,5,1
1502,None,None,verified,Null,0.9166666666666666,0.8,1.0,0.8,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.6666666666666666,0.8,5.0,5.0,3.0,5.0,4.0,4.0,0.0,0.0,6,4,5,1
1503,m,b,verified,1970-1985,0.9166666666666666,0.9,0.85,0.9,1.0,1.0,0.75,1.0,0.9,0.9,1.0,1.0,1.0,0.6,1.0,1.0,1.0,1.0,0.8,0.6666666666666666,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1504,None,None,audit,Null,0.9166666666666666,0.9,0.9,0.6,0.875,1.0,1.0,0.6666666666666666,0.8,0.8,1.0,0.7083333333333333,1.0,1.0,1.0,1.0,0.7142857142857143,1.0,1.0,1.0,5.0,5.0,3.0,3.0,4.0,4.0,0.0,0.0,6,4,5,1
1505,m,b,audit,1985-1990,0.9166666666666666,1.0,0.9,0.3,1.0,0.6666666666666666,0.75,1.0,1.0,0.4333333333333334,0.9166666666666666,0.375,0.6666666666666666,1.0,1.0,1.0,0.7142857142857143,1.0,0.6666666666666666,1.0,5.0,5.0,3.0,4.0,4.0,7.0,0.0,0.0,6,4,5,1
