,y,Ygroup,gender,level_of_education,enrollment_mode,ageCategory,ad1,ad2,ad3,ad4,sd1,sd2,sd3,sd4,de1,de2,de3,de4,score1,score2,score3,score4,y1,y2,y3
2514,-4.0,C,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2515,-3.0,B,f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2516,-1.3333333333333333,C,m,b,audit,1970-1985,1.0,0.5,0.8,1.0,0.9375,0.5,0.0,0.0,0.8666666666666668,1.0,0.6666666666666666,0.125,1.0,1.0,1.0,0.0,-2.8,-1.0,-1.3333333333333333
2517,-2.8,A,m,hs,verified,1990-1995,1.0,1.0,1.0,0.9,1.0,0.6666666666666666,0.875,1.0,0.9,0.7,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2518,-4.0,C,f,b,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2519,-2.8,A,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2520,-2.8,A,m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2521,-0.75,B,m,hs,verified,1985-1990,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.6666666666666666,0.39999999999999997,0.31666666666666665,0.39999999999999997,0.475,0.2,1.0,0.2,0.0,-1.4,-0.75,-1.0
2522,-3.0,B,f,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2523,-4.0,C,m,hs,verified,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2524,-2.8,A,m,m,audit,1970-1985,1.0,1.0,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.75,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2525,-1.4,A,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-1.4,-0.75,-0.0
2526,-2.8,A,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,-2.8,-3.0,-4.0
2527,-2.8,A,None,None,audit,1970-1985,0.9166666666666666,0.7,1.0,0.8,0.9375,1.0,1.0,1.0,0.8,0.7,1.0,0.8,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2528,-4.0,C,f,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2529,-4.0,C,None,None,audit,Null,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2530,-2.8,A,f,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2531,-2.8,A,m,b,verified,1990-1995,0.8888888888888888,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2532,-4.0,C,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2533,-2.8,A,m,hs,audit,>1995,1.0,1.0,1.0,1.0,0.9375,1.0,1.0,1.0,1.0,1.0,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2534,-1.5,B,f,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-1.5,-2.0
2535,-2.8,A,f,m,audit,1985-1990,0.5555555555555555,0.5666666666666667,0.7,0.8,0.875,0.6666666666666666,1.0,0.8333333333333334,0.8,0.9,1.0,0.5416666666666666,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2536,-2.8,A,m,None,verified,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2537,-3.0,B,m,p,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2538,-2.8,A,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2539,-4.0,C,m,hs,verified,>1995,1.0,1.0,0.8666666666666668,0.9,1.0,1.0,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2540,-4.0,C,m,b,audit,1985-1990,1.0,0.8,0.9,0.8,1.0,1.0,0.75,1.0,0.6,0.03333333333333333,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,-2.8,-3.0,-4.0
2541,-2.8,A,m,hs,audit,1990-1995,1.0,0.8,0.9,1.0,0.9375,1.0,0.75,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,0.0,-2.8,-3.0,-4.0
2542,-1.4,A,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2543,-4.0,C,m,p,audit,1970-1985,1.0,1.0,0.9,1.0,1.0,1.0,0.875,1.0,0.9,1.0,1.0,0.8333333333333333,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2544,-3.0,B,m,None,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2545,-4.0,C,m,hs,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2546,-1.4,A,None,None,audit,Null,0.9166666666666666,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2547,-3.0,B,m,b,verified,1985-1990,0.9166666666666666,1.0,0.8666666666666668,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,0.8,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2548,-4.0,C,m,b,verified,1990-1995,0.75,0.6666666666666666,1.0,0.9,1.0,1.0,0.875,1.0,1.0,1.0,0.8888888888888888,0.875,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2549,-4.0,C,m,b,audit,1985-1990,1.0,0.9,1.0,0.9,1.0,1.0,0.75,1.0,0.8,1.0,1.0,1.0,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2550,-3.0,B,m,m,verified,1970-1985,1.0,1.0,0.9,0.8,1.0,1.0,0.875,0.8333333333333334,0.9,0.8,0.9166666666666666,0.875,1.0,0.0,0.5,0.0,-1.4,-3.0,-4.0
2551,-1.0,C,m,None,audit,<=1970,0.3333333333333333,0.5666666666666667,0.5733333333333335,0.4333333333333333,0.3333333333333333,0.8333333333333334,0.5,0.8333333333333334,0.5333333333333333,0.5166666666666666,0.39999999999999997,0.43333333333333335,0.2,0.0,0.2,0.0,-1.4,-0.75,-1.0
2552,-2.8,A,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2553,-2.8,A,m,p_oth,audit,<=1970,1.0,1.0,0.8333333333333333,0.5666666666666667,0.75,0.6666666666666666,0.875,1.0,1.0,0.7,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2554,-3.0,B,m,m,audit,1970-1985,0.9166666666666666,1.0,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,0.9,1.0,0.9166666666666666,0.5833333333333333,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2555,-1.5,B,m,m,verified,<=1970,1.0,1.0,1.0,0.8,1.0,1.0,1.0,0.8333333333333334,0.8,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.0,-2.8,-1.5,-2.0
2556,-2.8,A,m,b,verified,1985-1990,1.0,0.9,1.0,0.8,1.0,0.6666666666666666,0.875,1.0,0.9,0.8666666666666668,1.0,0.875,0.5,0.0,0.5,0.0,-2.8,-3.0,-4.0
2557,-2.8,A,m,hs,audit,<=1970,1.0,1.0,1.0,1.0,1.0,0.8333333333333334,0.875,1.0,0.9,1.0,0.9166666666666666,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2558,-3.0,B,None,None,audit,Null,1.0,0.9,1.0,0.7,1.0,1.0,0.75,1.0,0.9,1.0,1.0,0.8125,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2559,-3.0,B,m,b,audit,1990-1995,0.9166666666666666,0.5666666666666667,1.0,0.8666666666666668,1.0,1.0,1.0,1.0,0.9,0.5,1.0,1.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2560,-2.8,A,m,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2561,-4.0,C,m,m,verified,1970-1985,1.0,0.8,0.9,0.9,1.0,1.0,1.0,1.0,0.9,0.8,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2562,-3.0,B,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2563,-3.0,B,m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,1.0,0.0,-2.8,-3.0,-4.0
2564,-3.0,B,m,other,verified,1990-1995,1.0,1.0,0.6,0.8666666666666668,0.9166666666666666,0.6666666666666666,0.5,0.0,0.7,0.9,0.8333333333333334,0.875,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2565,-2.8,A,m,m,verified,<=1970,1.0,1.0,0.9,0.8,1.0,1.0,1.0,1.0,0.6666666666666667,0.8,1.0,0.7083333333333333,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2566,-2.8,A,m,hs,audit,1990-1995,0.75,0.8,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2567,-4.0,C,m,m,audit,1985-1990,1.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2568,-2.8,A,m,m,audit,1985-1990,1.0,0.5,0.5333333333333333,1.0,1.0,0.8333333333333334,0.75,0.6666666666666666,1.0,0.825,0.9166666666666666,0.5833333333333334,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2569,-2.8,A,m,hs,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2570,-2.8,A,m,b,audit,1985-1990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,0.9166666666666666,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2571,-4.0,C,m,m,audit,Null,0.9166666666666666,1.0,0.9,0.9,1.0,1.0,1.0,1.0,0.9,0.6666666666666666,0.8333333333333334,0.625,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2572,-3.0,B,m,b,audit,1970-1985,1.0,0.9,0.9,0.9,0.9375,1.0,0.875,1.0,1.0,0.9,0.9166666666666666,0.75,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2573,-1.5,B,m,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-1.5,-2.0
2574,-3.0,B,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2575,-4.0,C,m,p,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,1.0,1.0,0.0,-1.4,-3.0,-4.0
2576,-3.0,B,f,b,verified,1990-1995,1.0,1.0,1.0,0.8,0.9375,1.0,0.75,0.6666666666666666,0.9,0.6,0.8333333333333334,0.875,1.0,1.0,0.5,0.0,-1.4,-3.0,-4.0
2577,-4.0,C,f,b,verified,1990-1995,1.0,1.0,0.9333333333333332,0.9,1.0,1.0,1.0,1.0,0.8,1.0,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2578,-2.8,A,f,b,audit,1990-1995,1.0,0.9,1.0,0.9,1.0,1.0,1.0,0.8333333333333334,0.8,0.625,1.0,0.8333333333333333,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2579,-1.4,A,f,m,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.25,0.0,-1.4,-1.5,-2.0
2580,-2.8,A,m,b,audit,1970-1985,1.0,0.9,0.9,0.8666666666666668,1.0,1.0,1.0,1.0,1.0,0.9,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2581,-4.0,C,f,m,verified,1990-1995,1.0,0.8,0.8,0.9,1.0,0.6666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2582,-2.8,A,m,b,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2583,-3.0,B,m,b,verified,1985-1990,0.3333333333333333,0.8,0.5066666666666666,0.5666666666666667,1.0,0.6666666666666666,0.875,1.0,0.7666666666666667,0.5166666666666666,0.4277777777777778,0.43333333333333335,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2584,-4.0,C,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.0,-2.8,-3.0,-4.0
2585,-1.4,A,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2586,-3.0,B,m,b,audit,1985-1990,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2587,-3.0,B,m,m,verified,1985-1990,1.0,0.9,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2588,-3.0,B,m,hs,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2589,-4.0,C,m,hs,audit,>1995,0.9166666666666666,0.7,0.9,0.9,1.0,1.0,0.75,1.0,1.0,0.9,1.0,0.75,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2590,-2.8,A,None,None,verified,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2591,-3.0,B,m,m,audit,1985-1990,1.0,0.8,0.8666666666666668,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2592,-3.0,B,m,b,verified,1990-1995,0.9166666666666666,0.8,1.0,0.8666666666666666,1.0,0.6666666666666666,0.75,1.0,0.8,0.8,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2593,-2.8,A,m,hs,audit,1990-1995,1.0,0.9,0.8666666666666668,0.8666666666666668,1.0,1.0,0.875,1.0,0.9,1.0,0.9166666666666666,0.8333333333333334,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2594,-2.8,A,m,m,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2595,-3.0,B,m,p,audit,1970-1985,1.0,0.5,0.7,0.7,0.9166666666666666,0.5,0.625,0.8333333333333334,0.8666666666666668,0.26666666666666666,0.9166666666666666,0.5416666666666666,0.5,1.0,1.0,0.0,-1.4,-3.0,-4.0
2596,-3.0,B,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2597,-1.4,A,m,m,verified,1985-1990,1.0,1.0,0.7333333333333333,0.9,1.0,0.6666666666666666,1.0,1.0,0.8,1.0,0.9166666666666666,1.0,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2598,-4.0,C,m,p,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2599,-4.0,C,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2600,-3.0,B,m,b,audit,1970-1985,0.8333333333333334,0.9,0.9,0.6666666666666666,1.0,0.6666666666666666,0.875,0.8333333333333334,0.9,0.8,1.0,0.125,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2601,-2.8,A,m,m,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-1.5,-2.0
2602,-2.8,A,m,m,verified,1970-1985,0.9166666666666666,0.9,0.13333333333333333,0.8,0.875,1.0,0.875,1.0,1.0,0.8,1.0,1.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2603,-2.8,A,m,b,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2604,-2.8,A,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2605,-4.0,C,f,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2606,-1.5,B,f,m,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-1.5,-2.0
2607,-4.0,C,f,hs,audit,1990-1995,0.9166666666666666,0.7,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2608,-3.0,B,m,b,audit,>1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2609,-3.0,B,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,-2.8,-3.0,-4.0
2610,-2.8,A,m,hs,audit,>1995,0.8333333333333334,1.0,0.4,0.9,1.0,1.0,0.75,0.6666666666666666,0.6666666666666666,0.9,1.0,0.75,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2611,-4.0,C,f,m,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2612,-2.8,A,None,None,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,-2.8,-3.0,-4.0
2613,-2.8,A,f,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2614,-2.8,A,m,hs,audit,1990-1995,1.0,0.9,0.9,0.9,1.0,1.0,1.0,1.0,0.9,0.7666666666666667,0.16666666666666666,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2615,-1.4,A,None,None,audit,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4,-0.0,-0.0
2616,-3.0,B,m,hs,audit,1990-1995,1.0,0.9,0.9,1.0,1.0,1.0,1.0,0.8333333333333334,1.0,0.9,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2617,-2.8,A,m,b,verified,1970-1985,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.6666666666666666,0.9,0.8,0.8888888888888888,0.875,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2618,-4.0,C,m,b,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.0,-3.0,-4.0
2619,-3.0,B,m,p,audit,<=1970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,-1.4,-3.0,-4.0
2620,-4.0,C,f,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2621,-3.0,B,m,b,audit,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2622,-4.0,C,m,None,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2623,-0.75,B,m,m,verified,1990-1995,0.7222222222222223,0.9,0.9,0.9,1.0,1.0,0.75,1.0,0.9,0.7,0.6944444444444445,0.8333333333333334,0.5,1.0,0.25,0.0,-2.8,-0.75,-1.0
2624,-1.4,A,m,b,verified,1985-1990,1.0,1.0,1.0,1.0,0.9375,0.6666666666666666,1.0,0.5,0.8666666666666668,0.8666666666666666,1.0,0.7083333333333334,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2625,-2.8,A,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,0.0,-2.8,-3.0,-4.0
2626,-3.0,B,m,b,verified,1990-1995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,-1.4,-3.0,-4.0
2627,-4.0,C,f,hs,verified,1990-1995,0.9166666666666666,1.0,0.7333333333333333,0.8,0.8125,1.0,1.0,0.8333333333333334,1.0,0.7,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2628,-4.0,C,m,m,verified,1985-1990,1.0,1.0,0.9,0.9,1.0,1.0,0.625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-1.4,-3.0,-4.0
2629,-2.8,A,m,m,audit,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2630,-1.5,B,None,None,audit,Null,1.0,1.0,1.0,0.8,0.9375,1.0,1.0,1.0,0.9,0.8666666666666666,0.8333333333333334,0.5833333333333334,1.0,1.0,1.0,0.0,-2.8,-1.5,-2.0
2631,-3.0,B,m,m,audit,<=1970,1.0,1.0,1.0,0.9,0.875,1.0,1.0,1.0,1.0,1.0,0.9166666666666666,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2632,-3.0,B,m,b,verified,1985-1990,1.0,0.7,0.8,0.6,1.0,1.0,1.0,0.6666666666666666,0.7666666666666667,0.39166666666666666,0.7222222222222223,0.08333333333333333,1.0,0.0,1.0,0.0,-1.4,-3.0,-4.0
2633,-2.8,A,m,m,audit,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,-2.8,-3.0,-4.0
2634,-1.5,B,m,m,audit,1970-1985,1.0,1.0,0.7333333333333333,0.7,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,-2.8,-1.5,-2.0
2635,-2.8,A,m,None,verified,1970-1985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2636,-4.0,C,m,m,audit,1985-1990,1.0,1.0,1.0,0.9,0.9375,1.0,0.875,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2637,-4.0,C,m,b,verified,1985-1990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2638,-3.0,B,f,b,verified,1970-1985,1.0,0.9,1.0,0.8,1.0,1.0,1.0,1.0,0.7,0.8,1.0,0.6666666666666666,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2639,-2.8,A,m,hs,audit,1990-1995,0.8333333333333334,1.0,0.7333333333333334,0.9,0.9375,0.6666666666666666,0.875,0.8333333333333334,0.7,0.8,1.0,0.875,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2640,-3.0,B,m,b,verified,1990-1995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
2641,-2.8,A,m,m,verified,1970-1985,0.75,0.9,0.8,0.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,-2.8,-3.0,-4.0
